epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,6496.51,0.7964,0.6554,1.16158,0.82683,0.64526,0.7206,0.50408,1.04959,1.16473,1.2096,0.001486,0.001486,0.001486
88,6572.42,0.78731,0.64129,1.15343,0.72856,0.69595,0.73226,0.52471,0.99294,1.14288,1.15513,0.001387,0.001387,0.001387
89,6648.26,0.79185,0.64429,1.15582,0.8096,0.68243,0.72616,0.51656,0.98915,1.17819,1.14771,0.001288,0.001288,0.001288
90,6723.96,0.77516,0.63853,1.14766,0.80879,0.64865,0.72405,0.51108,1.02943,1.14993,1.17463,0.001189,0.001189,0.001189
91,6796.58,0.67614,0.64476,1.12785,0.81615,0.6599,0.71288,0.5104,0.99886,1.14234,1.16691,0.00109,0.00109,0.00109
92,6868.02,0.66051,0.60809,1.11717,0.80952,0.64865,0.70626,0.51723,1.01787,1.13824,1.17509,0.000991,0.000991,0.000991
93,6938.69,0.64557,0.6023,1.1048,0.83727,0.64865,0.71967,0.52141,0.99169,1.13475,1.16048,0.000892,0.000892,0.000892
94,7010.1,0.65278,0.58571,1.11429,0.8615,0.63514,0.72471,0.53192,0.98936,1.13361,1.14991,0.000793,0.000793,0.000793
95,7080.67,0.64018,0.58724,1.109,0.79136,0.66892,0.7213,0.52917,0.96323,1.10856,1.14604,0.000694,0.000694,0.000694
96,7151.81,0.63498,0.5766,1.10489,0.7702,0.68243,0.71958,0.52584,0.98621,1.11868,1.15656,0.000595,0.000595,0.000595
97,7222.34,0.62282,0.56325,1.09689,0.8328,0.63945,0.72088,0.53026,0.97911,1.11305,1.15702,0.000496,0.000496,0.000496
98,7293.8,0.62237,0.56324,1.09439,0.79816,0.64865,0.72232,0.52862,0.99132,1.08962,1.17204,0.000397,0.000397,0.000397
99,7364.74,0.62317,0.56433,1.09226,0.81934,0.65541,0.71971,0.52842,0.99175,1.12664,1.16614,0.000298,0.000298,0.000298
100,7436.39,0.60879,0.54704,1.09155,0.83234,0.63733,0.72137,0.52719,0.98037,1.11682,1.14786,0.000199,0.000199,0.000199
