epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,4703.53,1.95687,1.79179,2.44654,0.69784,0.62162,0.6182,0.43682,2.16691,2.42096,2.31602,0.00406,0.00406,0.00406
62,4782.16,1.94775,1.75466,2.44203,0.76676,0.56757,0.6373,0.46112,2.07175,2.46008,2.25963,0.003961,0.003961,0.003961
63,4859.88,1.94839,1.77312,2.43674,0.74724,0.63514,0.65825,0.46792,2.0738,2.36259,2.2838,0.003862,0.003862,0.003862
64,4937.33,1.97465,1.79279,2.4594,0.79349,0.58784,0.66603,0.44903,2.09257,2.3715,2.24529,0.003763,0.003763,0.003763
65,5015.3,1.92906,1.73625,2.4387,0.67347,0.64105,0.64769,0.4504,2.09503,2.42516,2.24652,0.003664,0.003664,0.003664
66,5091.03,1.93867,1.78065,2.432,0.77701,0.60135,0.6809,0.4814,2.07329,2.35818,2.22307,0.003565,0.003565,0.003565
67,5167.32,1.9165,1.76108,2.43479,0.68819,0.62635,0.66325,0.46539,2.07653,2.35907,2.25995,0.003466,0.003466,0.003466
68,5246.12,1.90705,1.72479,2.41215,0.79379,0.62423,0.699,0.49166,2.01949,2.2695,2.19173,0.003367,0.003367,0.003367
69,5324.58,1.90646,1.76127,2.42305,0.73093,0.63514,0.64352,0.44074,2.03297,2.43083,2.21281,0.003268,0.003268,0.003268
70,5402.02,1.91795,1.73001,2.43074,0.76846,0.58307,0.656,0.46504,2.06339,2.41094,2.21838,0.003169,0.003169,0.003169
71,5478.28,1.88733,1.65043,2.39803,0.57265,0.68243,0.63335,0.45877,2.01379,2.32396,2.18971,0.00307,0.00307,0.00307
72,5555.44,1.90086,1.67219,2.40562,0.75083,0.62838,0.68206,0.46527,2.10976,2.27246,2.25588,0.002971,0.002971,0.002971
73,5632.9,1.89316,1.66398,2.4008,0.8146,0.60135,0.67985,0.48599,2.05217,2.27047,2.19046,0.002872,0.002872,0.002872
74,5709.95,1.87173,1.67375,2.3864,0.7572,0.62162,0.68202,0.47052,2.05992,2.27457,2.25271,0.002773,0.002773,0.002773
75,5789.8,1.88295,1.70068,2.40015,0.74628,0.61611,0.6901,0.48877,2.06464,2.2299,2.28192,0.002674,0.002674,0.002674
76,5868.76,1.84347,1.62457,2.36958,0.67809,0.60135,0.63517,0.44847,2.05497,2.37375,2.25523,0.002575,0.002575,0.002575
77,5945.87,1.86574,1.61789,2.3816,0.76582,0.56081,0.65936,0.4559,2.04808,2.35939,2.25902,0.002476,0.002476,0.002476
78,6023.22,1.8325,1.61595,2.37476,0.69878,0.66892,0.64374,0.46118,2.03825,2.33896,2.22066,0.002377,0.002377,0.002377
79,6100.67,1.84773,1.58769,2.36669,0.73256,0.63514,0.67567,0.48101,2.01534,2.24542,2.18315,0.002278,0.002278,0.002278
80,6178.62,1.8299,1.60883,2.36492,0.77409,0.60197,0.66981,0.47354,2.01216,2.35929,2.18235,0.002179,0.002179,0.002179
81,6256.24,1.84442,1.58798,2.37022,0.7491,0.62838,0.66534,0.47774,1.97217,2.32262,2.18489,0.00208,0.00208,0.00208
82,6333.43,1.82407,1.58437,2.36106,0.77079,0.63622,0.65379,0.46605,2.04153,2.37255,2.20534,0.001981,0.001981,0.001981
83,6412.45,1.80356,1.58255,2.34881,0.83565,0.60135,0.68534,0.45732,2.07072,2.3272,2.21156,0.001882,0.001882,0.001882
84,6490.95,1.81722,1.59783,2.3702,0.75365,0.62012,0.68587,0.47751,2.05165,2.22635,2.19763,0.001783,0.001783,0.001783
85,6569.11,1.78971,1.52941,2.3488,0.73821,0.6478,0.68626,0.48272,2.01219,2.256,2.18124,0.001684,0.001684,0.001684
86,6648.24,1.78533,1.55261,2.3429,0.7731,0.66765,0.70381,0.48391,2.01546,2.23503,2.19159,0.001585,0.001585,0.001585
87,6726.44,1.78481,1.58437,2.34341,0.77519,0.62838,0.68777,0.46667,2.06574,2.25973,2.21646,0.001486,0.001486,0.001486
88,6804.8,1.772,1.54811,2.33268,0.76013,0.58784,0.65619,0.45741,2.00713,2.29833,2.20593,0.001387,0.001387,0.001387
89,6884.51,1.7702,1.53586,2.33798,0.76188,0.64189,0.69034,0.48688,2.02975,2.28102,2.20566,0.001288,0.001288,0.001288
90,6964.43,1.76142,1.51473,2.32503,0.8122,0.57432,0.66616,0.47482,1.9805,2.30891,2.17053,0.001189,0.001189,0.001189
91,7041.15,1.55434,1.50989,2.33462,0.74099,0.65722,0.70269,0.47934,2.0131,2.26112,2.20008,0.00109,0.00109,0.00109
92,7115.24,1.52044,1.43444,2.3158,0.79275,0.59445,0.65409,0.467,2.04773,2.31315,2.20908,0.000991,0.000991,0.000991
93,7189.64,1.48307,1.44851,2.28677,0.82353,0.55405,0.68251,0.48102,1.99398,2.23119,2.16096,0.000892,0.000892,0.000892
94,7264.63,1.51033,1.41593,2.31575,0.71776,0.61862,0.66176,0.48335,1.9505,2.29715,2.18351,0.000793,0.000793,0.000793
95,7339.19,1.4723,1.40888,2.29842,0.76177,0.59459,0.6992,0.49105,2.01653,2.21115,2.18752,0.000694,0.000694,0.000694
96,7412.59,1.47147,1.38625,2.29148,0.73367,0.62162,0.67382,0.48442,1.97739,2.22289,2.18666,0.000595,0.000595,0.000595
97,7487.58,1.4477,1.39542,2.286,0.79883,0.58784,0.68605,0.49133,1.98334,2.12871,2.18688,0.000496,0.000496,0.000496
98,7561.89,1.44276,1.37274,2.27108,0.77824,0.60811,0.68598,0.4889,1.97625,2.18537,2.1814,0.000397,0.000397,0.000397
99,7634.1,1.44363,1.3855,2.26758,0.83143,0.59988,0.68347,0.4929,1.99983,2.17901,2.18976,0.000298,0.000298,0.000298
100,7707.22,1.42396,1.3469,2.26153,0.74052,0.63634,0.67344,0.48408,1.98027,2.18549,2.16716,0.000199,0.000199,0.000199
