epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,1118.71,2.57925,2.62272,2.97221,0.59292,0.47297,0.45739,0.27785,3.15066,3.59929,2.99198,0.008713,0.008713,0.008713
15,1198.2,2.5394,2.54651,2.92557,0.55983,0.5473,0.53993,0.30102,3.08379,3.43275,2.89723,0.008614,0.008614,0.008614
16,1277.75,2.48277,2.51036,2.88314,0.6718,0.48409,0.53298,0.31319,2.99269,3.38124,2.88393,0.008515,0.008515,0.008515
17,1357.39,2.4819,2.49371,2.86803,0.72987,0.51351,0.54554,0.32048,3.05289,3.24891,2.86026,0.008416,0.008416,0.008416
18,1436.89,2.45086,2.42679,2.85926,0.65519,0.49324,0.54725,0.31599,2.89006,3.2299,2.79329,0.008317,0.008317,0.008317
19,1516.36,2.4014,2.40647,2.81696,0.6356,0.56757,0.58245,0.35301,2.90862,3.04476,2.71998,0.008218,0.008218,0.008218
20,1595.77,2.3487,2.30401,2.7681,0.55369,0.58108,0.5069,0.28336,2.92873,3.15729,2.69717,0.008119,0.008119,0.008119
21,1675.38,2.35233,2.3214,2.76592,0.52033,0.61486,0.53423,0.29577,2.91619,3.12917,2.69343,0.00802,0.00802,0.00802
22,1754.72,2.3262,2.29588,2.74035,0.52999,0.57905,0.49951,0.26166,3.06598,3.40834,2.82004,0.007921,0.007921,0.007921
23,1834.27,2.28481,2.24164,2.71834,0.60759,0.58784,0.5681,0.33716,2.8307,3.00649,2.65095,0.007822,0.007822,0.007822
24,1913.56,2.269,2.16497,2.68364,0.55647,0.56081,0.49109,0.28044,2.88637,3.21592,2.63719,0.007723,0.007723,0.007723
25,1993.29,2.24739,2.13787,2.67295,0.62176,0.48649,0.50214,0.33378,2.6259,3.04363,2.59616,0.007624,0.007624,0.007624
26,2072.81,2.26009,2.12888,2.69616,0.63348,0.53378,0.5421,0.33284,2.68108,2.95175,2.55576,0.007525,0.007525,0.007525
27,2152.36,2.24689,2.1048,2.68178,0.5756,0.56757,0.51865,0.35472,2.51672,3.01838,2.52601,0.007426,0.007426,0.007426
28,2232.02,2.19539,2.09887,2.65545,0.67564,0.58108,0.56374,0.35278,2.67144,3.02965,2.52531,0.007327,0.007327,0.007327
29,2311.66,2.17481,2.05296,2.63602,0.56021,0.59387,0.55383,0.32991,2.61303,3.10808,2.48634,0.007228,0.007228,0.007228
30,2391.26,2.17512,2.04859,2.62778,0.61564,0.59525,0.57944,0.36691,2.57523,2.84948,2.48413,0.007129,0.007129,0.007129
31,2471.12,2.15865,2.02775,2.62663,0.62258,0.55729,0.54787,0.34287,2.60157,2.99275,2.53712,0.00703,0.00703,0.00703
32,2550.63,2.16633,2.01933,2.61315,0.57604,0.58108,0.5292,0.34512,2.54236,2.96198,2.4909,0.006931,0.006931,0.006931
33,2630,2.14659,2,2.62674,0.70964,0.47889,0.5308,0.3486,2.57266,2.98967,2.46336,0.006832,0.006832,0.006832
34,2709.5,2.11399,1.9831,2.60217,0.70953,0.59459,0.57563,0.39026,2.54291,2.8039,2.54564,0.006733,0.006733,0.006733
35,2789.39,2.11716,1.97982,2.58055,0.65797,0.52703,0.54721,0.36666,2.57793,3.1552,2.5993,0.006634,0.006634,0.006634
36,2868.96,2.11777,1.99441,2.58136,0.60635,0.58108,0.57928,0.39048,2.37542,2.82558,2.47825,0.006535,0.006535,0.006535
37,2948.69,2.09095,1.9138,2.55314,0.5749,0.60135,0.56164,0.383,2.44426,2.75091,2.48596,0.006436,0.006436,0.006436
38,3028.3,2.07333,1.89774,2.556,0.80443,0.60135,0.63305,0.39211,2.51664,2.7747,2.48057,0.006337,0.006337,0.006337
39,3108.35,2.07767,1.87733,2.55484,0.68659,0.54767,0.58942,0.36852,2.57102,2.84291,2.50994,0.006238,0.006238,0.006238
40,3187.75,2.02033,1.82833,2.52586,0.64382,0.63508,0.61663,0.41693,2.43202,2.70474,2.4182,0.006139,0.006139,0.006139
41,3267.41,2.02353,1.82812,2.5128,0.73237,0.58108,0.62256,0.42623,2.33742,2.65227,2.42415,0.00604,0.00604,0.00604
42,3347.03,2.03015,1.83525,2.53124,0.7604,0.56757,0.63471,0.42497,2.41223,2.64081,2.36959,0.005941,0.005941,0.005941
43,3426.71,2.04897,1.88116,2.53693,0.71699,0.5,0.60162,0.39518,2.45827,2.75802,2.44234,0.005842,0.005842,0.005842
44,3506.46,2.01887,1.77168,2.52106,0.75942,0.54054,0.61885,0.41939,2.36702,2.68651,2.36995,0.005743,0.005743,0.005743
45,3586.07,2.01249,1.81864,2.50523,0.65321,0.60135,0.58369,0.39278,2.34634,2.84226,2.36169,0.005644,0.005644,0.005644
46,3665.65,1.97367,1.77899,2.49148,0.64016,0.61486,0.57518,0.40766,2.2751,2.84228,2.3168,0.005545,0.005545,0.005545
47,3745.36,1.96764,1.77884,2.47509,0.72283,0.61674,0.65121,0.41217,2.43663,2.5439,2.30892,0.005446,0.005446,0.005446
48,3825.1,1.97835,1.80171,2.48948,0.6893,0.64189,0.63956,0.45297,2.2644,2.55678,2.34762,0.005347,0.005347,0.005347
49,3904.84,1.97632,1.77344,2.48875,0.70615,0.65541,0.65344,0.43249,2.36492,2.4112,2.36046,0.005248,0.005248,0.005248
50,3984.53,1.97337,1.73932,2.47198,0.7253,0.59459,0.64943,0.45001,2.37776,2.64329,2.44551,0.005149,0.005149,0.005149
51,4064.04,1.96793,1.72838,2.47481,0.60341,0.56757,0.58264,0.41081,2.30195,2.6022,2.37806,0.00505,0.00505,0.00505
52,4143.64,1.95121,1.73266,2.47005,0.61239,0.60135,0.6097,0.3922,2.45066,2.55757,2.38765,0.004951,0.004951,0.004951
53,4223.26,1.96648,1.72951,2.47096,0.71663,0.57432,0.65046,0.45661,2.32196,2.47101,2.38599,0.004852,0.004852,0.004852
54,4302.85,1.93256,1.69545,2.4523,0.68763,0.56081,0.61989,0.42332,2.40884,2.58092,2.36903,0.004753,0.004753,0.004753
55,4382.59,1.92163,1.69687,2.44769,0.83328,0.57432,0.66882,0.45879,2.29554,2.44625,2.36458,0.004654,0.004654,0.004654
56,4462.1,1.90638,1.6824,2.43334,0.75348,0.64189,0.639,0.44063,2.23575,2.53767,2.3187,0.004555,0.004555,0.004555
57,4541.41,1.88141,1.64043,2.42424,0.74897,0.56757,0.65761,0.45023,2.36868,2.50493,2.36174,0.004456,0.004456,0.004456
58,4620.89,1.86955,1.64957,2.42031,0.74133,0.56757,0.6198,0.44428,2.21405,2.55092,2.28031,0.004357,0.004357,0.004357
59,4700.58,1.89698,1.62483,2.41313,0.82294,0.53389,0.64674,0.43893,2.34602,2.62656,2.41221,0.004258,0.004258,0.004258
60,4780.12,1.85524,1.61787,2.40933,0.60861,0.64189,0.63125,0.44686,2.21606,2.50563,2.37352,0.004159,0.004159,0.004159
61,4859.75,1.86907,1.6198,2.4004,0.74095,0.59913,0.67464,0.46088,2.23109,2.46356,2.32304,0.00406,0.00406,0.00406
62,4939.48,1.84358,1.57621,2.38905,0.6391,0.64865,0.64299,0.45557,2.18879,2.53635,2.29154,0.003961,0.003961,0.003961
63,5018.95,1.88064,1.60741,2.42571,0.73749,0.57432,0.63591,0.46164,2.22412,2.42464,2.29754,0.003862,0.003862,0.003862
64,5098.5,1.85414,1.61654,2.38014,0.82295,0.56757,0.68696,0.49901,2.07253,2.41142,2.26258,0.003763,0.003763,0.003763
65,5177.86,1.83539,1.61146,2.39284,0.77326,0.54054,0.64133,0.4557,2.22541,2.51437,2.27928,0.003664,0.003664,0.003664
66,5257.33,1.83331,1.57578,2.40054,0.80872,0.58108,0.67768,0.47977,2.13842,2.4268,2.27565,0.003565,0.003565,0.003565
67,5336.8,1.84952,1.5777,2.40519,0.80724,0.60135,0.68355,0.48967,2.18421,2.32909,2.27714,0.003466,0.003466,0.003466
68,5416.32,1.83198,1.53754,2.38178,0.70267,0.65468,0.68122,0.48049,2.19708,2.46213,2.27683,0.003367,0.003367,0.003367
69,5495.71,1.79596,1.52875,2.36503,0.71918,0.60811,0.67717,0.4711,2.13263,2.29525,2.24156,0.003268,0.003268,0.003268
70,5575.28,1.82975,1.56195,2.392,0.66726,0.5691,0.61035,0.4353,2.13377,2.56059,2.27603,0.003169,0.003169,0.003169
71,5654.83,1.80321,1.51689,2.36594,0.61484,0.68919,0.65077,0.46104,2.15382,2.54329,2.27784,0.00307,0.00307,0.00307
72,5734.28,1.80185,1.50516,2.36928,0.81808,0.59459,0.63998,0.45361,2.09345,2.52277,2.25798,0.002971,0.002971,0.002971
73,5813.64,1.79926,1.47455,2.36207,0.72611,0.55405,0.64256,0.46578,2.05051,2.40385,2.21491,0.002872,0.002872,0.002872
74,5893.07,1.76932,1.47024,2.34243,0.73566,0.60173,0.67849,0.48224,2.12762,2.24954,2.21401,0.002773,0.002773,0.002773
75,5972.35,1.78815,1.49634,2.36429,0.73144,0.63514,0.64391,0.47079,2.09622,2.41062,2.23325,0.002674,0.002674,0.002674
76,6051.89,1.74509,1.47452,2.34066,0.78774,0.59459,0.68162,0.49911,2.12043,2.35695,2.24798,0.002575,0.002575,0.002575
77,6131.29,1.77019,1.46015,2.34952,0.77472,0.60416,0.69549,0.50952,2.0283,2.30163,2.1874,0.002476,0.002476,0.002476
78,6210.97,1.75947,1.44126,2.34643,0.77659,0.61067,0.69199,0.49562,2.14157,2.44056,2.23179,0.002377,0.002377,0.002377
79,6290.52,1.74476,1.44334,2.33226,0.69035,0.6628,0.66106,0.50163,2.05707,2.34829,2.22716,0.002278,0.002278,0.002278
80,6370.25,1.70835,1.43263,2.32106,0.74714,0.64865,0.67667,0.49735,2.02985,2.42608,2.20332,0.002179,0.002179,0.002179
81,6449.74,1.72331,1.42492,2.3246,0.71186,0.68441,0.69363,0.4908,2.12163,2.44902,2.20555,0.00208,0.00208,0.00208
82,6529.32,1.7352,1.41638,2.32733,0.73737,0.67568,0.69136,0.49156,2.15155,2.42054,2.22912,0.001981,0.001981,0.001981
83,6608.97,1.7106,1.40018,2.31399,0.81126,0.53378,0.64075,0.46691,2.07977,2.44896,2.22116,0.001882,0.001882,0.001882
84,6688.34,1.68634,1.35984,2.30353,0.73953,0.63308,0.69537,0.48923,2.09546,2.31733,2.22753,0.001783,0.001783,0.001783
85,6767.97,1.6837,1.35339,2.29313,0.7975,0.63864,0.69865,0.50397,2.14265,2.34325,2.2719,0.001684,0.001684,0.001684
86,6847.52,1.6726,1.35085,2.28604,0.77405,0.67568,0.70882,0.51496,2.08382,2.27519,2.27985,0.001585,0.001585,0.001585
87,6927.06,1.69083,1.36889,2.2959,0.74162,0.62838,0.69048,0.50064,2.14819,2.34624,2.30615,0.001486,0.001486,0.001486
88,7006.62,1.6946,1.36637,2.3066,0.76533,0.60135,0.67363,0.48204,2.14266,2.52055,2.28077,0.001387,0.001387,0.001387
89,7086.18,1.67427,1.34194,2.29346,0.80424,0.53378,0.66302,0.49552,2.05744,2.44446,2.23429,0.001288,0.001288,0.001288
90,7165.62,1.64775,1.31769,2.27323,0.68363,0.59864,0.65849,0.49462,2.05758,2.47102,2.21653,0.001189,0.001189,0.001189
91,7245.25,1.39815,1.26941,2.24429,0.77103,0.58784,0.68465,0.50896,2.0683,2.27786,2.22267,0.00109,0.00109,0.00109
92,7324.41,1.37785,1.19745,2.22242,0.78109,0.64865,0.6839,0.49935,2.08086,2.27346,2.21448,0.000991,0.000991,0.000991
93,7403.42,1.38927,1.20316,2.224,0.78221,0.64189,0.68919,0.50255,2.03207,2.24375,2.2127,0.000892,0.000892,0.000892
94,7482.34,1.34644,1.18087,2.20064,0.81658,0.66216,0.70897,0.52202,2.0808,2.19256,2.2248,0.000793,0.000793,0.000793
95,7561.56,1.35369,1.1779,2.21789,0.80327,0.66213,0.71352,0.52375,2.063,2.21315,2.26079,0.000694,0.000694,0.000694
96,7640.66,1.34079,1.14416,2.20877,0.75455,0.62838,0.70203,0.5163,2.05857,2.23086,2.26603,0.000595,0.000595,0.000595
97,7719.82,1.31591,1.15753,2.19199,0.7655,0.66892,0.70987,0.53023,1.988,2.18327,2.2203,0.000496,0.000496,0.000496
98,7798.94,1.32311,1.12726,2.18802,0.81244,0.61463,0.70176,0.51653,2.01823,2.19719,2.23585,0.000397,0.000397,0.000397
99,7877.92,1.2916,1.13284,2.17069,0.78059,0.67309,0.71663,0.51641,2.00836,2.26438,2.23301,0.000298,0.000298,0.000298
100,7957.13,1.28807,1.09529,2.1673,0.75796,0.65593,0.7136,0.52499,2.01985,2.24553,2.23038,0.000199,0.000199,0.000199
