epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,7256,0.89564,0.77249,1.19531,0.78246,0.68049,0.73938,0.54436,1.03114,1.12911,1.13582,0.0006338,0.0006338,0.0006338
71,7349.63,0.87483,0.74223,1.18263,0.82513,0.68919,0.74666,0.52847,1.02414,1.08441,1.12273,0.000614,0.000614,0.000614
72,7443.27,0.87742,0.75835,1.18289,0.78941,0.65853,0.73886,0.52142,1.05313,1.14002,1.14535,0.0005942,0.0005942,0.0005942
73,7538.85,0.881,0.74459,1.18234,0.87746,0.62896,0.74653,0.52747,1.05227,1.12325,1.13556,0.0005744,0.0005744,0.0005744
74,7634.13,0.87145,0.74948,1.17762,0.79907,0.66892,0.75406,0.53306,1.06728,1.08862,1.14359,0.0005546,0.0005546,0.0005546
75,7729.63,0.8702,0.76021,1.18001,0.89561,0.60811,0.74218,0.51717,1.06172,1.09317,1.13282,0.0005348,0.0005348,0.0005348
76,7824.56,0.86731,0.72324,1.17299,0.84059,0.65541,0.72778,0.52059,1.0213,1.13418,1.11828,0.000515,0.000515,0.000515
77,7917.95,0.86553,0.72791,1.1747,0.87257,0.62162,0.74908,0.52681,1.03167,1.08777,1.13866,0.0004952,0.0004952,0.0004952
78,8012.65,0.85531,0.72367,1.16806,0.86538,0.60811,0.73307,0.51954,1.00104,1.13098,1.11291,0.0004754,0.0004754,0.0004754
79,8107.64,0.85461,0.71776,1.16351,0.79953,0.64189,0.73189,0.53793,1.01729,1.10327,1.14632,0.0004556,0.0004556,0.0004556
80,8202.21,0.85979,0.72209,1.16652,0.84681,0.68919,0.77049,0.534,1.02705,1.08715,1.14016,0.0004358,0.0004358,0.0004358
81,8296.08,0.85551,0.70739,1.15702,0.8372,0.68243,0.77014,0.54594,1.01501,1.01966,1.12761,0.000416,0.000416,0.000416
82,8391.38,0.85018,0.71583,1.16282,0.8909,0.66208,0.77901,0.56036,0.98885,1.01151,1.10571,0.0003962,0.0003962,0.0003962
83,8484.97,0.83552,0.7066,1.15143,0.80189,0.68374,0.75972,0.53572,1.00248,1.07123,1.13025,0.0003764,0.0003764,0.0003764
84,8577.97,0.8449,0.71178,1.16392,0.84974,0.64957,0.7643,0.55393,1.01174,1.06027,1.12543,0.0003566,0.0003566,0.0003566
85,8671.68,0.84282,0.69378,1.15942,0.89164,0.62162,0.75648,0.54922,1.00547,1.0574,1.09727,0.0003368,0.0003368,0.0003368
86,8767.35,0.83334,0.69964,1.14985,0.7805,0.68919,0.73336,0.53857,0.99925,1.08544,1.11759,0.000317,0.000317,0.000317
87,8863.86,0.83011,0.70511,1.15568,0.89164,0.60811,0.73581,0.52404,1.03474,1.11058,1.1545,0.0002972,0.0002972,0.0002972
88,8959.84,0.82491,0.68384,1.1524,0.81473,0.66216,0.7254,0.52313,0.99429,1.08829,1.11214,0.0002774,0.0002774,0.0002774
89,9055.44,0.82797,0.68501,1.15123,0.81871,0.67133,0.73296,0.52901,1.04235,1.11559,1.16029,0.0002576,0.0002576,0.0002576
90,9150.18,0.82457,0.68414,1.15122,0.82256,0.63514,0.73448,0.52179,1.02016,1.06648,1.14824,0.0002378,0.0002378,0.0002378
91,9240.69,0.72453,0.69929,1.16821,0.8444,0.62162,0.74764,0.53463,0.98964,1.05462,1.11791,0.000218,0.000218,0.000218
92,9329.48,0.70578,0.66956,1.15641,0.90829,0.59459,0.7461,0.53059,1.00063,1.10142,1.12437,0.0001982,0.0001982,0.0001982
93,9417.78,0.69586,0.66881,1.14668,0.90659,0.60135,0.75255,0.53078,1.02943,1.05854,1.14892,0.0001784,0.0001784,0.0001784
94,9505.42,0.70443,0.65281,1.15865,0.91371,0.60811,0.75882,0.54514,0.9945,1.03418,1.12375,0.0001586,0.0001586,0.0001586
95,9592.89,0.68697,0.64774,1.14735,0.87955,0.64143,0.74631,0.5364,0.98712,1.05689,1.12606,0.0001388,0.0001388,0.0001388
96,9680.03,0.69037,0.64295,1.14789,0.82581,0.64066,0.73715,0.52501,0.97893,1.05464,1.11585,0.000119,0.000119,0.000119
97,9767.71,0.67014,0.63216,1.13638,0.90557,0.59459,0.74177,0.52902,0.9791,1.04401,1.11136,9.92e-05,9.92e-05,9.92e-05
98,9855.01,0.67871,0.63689,1.13523,0.84753,0.6385,0.74333,0.53439,0.9732,1.04194,1.11038,7.94e-05,7.94e-05,7.94e-05
99,9942.96,0.67789,0.63539,1.14244,0.85345,0.63514,0.74795,0.52453,0.9896,1.04818,1.1179,5.96e-05,5.96e-05,5.96e-05
100,10029.9,0.66559,0.62774,1.13745,0.87236,0.63514,0.75648,0.52985,0.99028,1.04048,1.12138,3.98e-05,3.98e-05,3.98e-05
