epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,6631.43,0.87704,0.74271,1.18146,0.8437,0.67568,0.74078,0.54715,0.9778,1.06289,1.0913,0.00307,0.00307,0.00307
72,6723.33,0.87344,0.75643,1.17951,0.81398,0.64865,0.71451,0.51394,1.00341,1.11701,1.11537,0.002971,0.002971,0.002971
73,6816.16,0.8726,0.7409,1.17872,0.80822,0.64189,0.72775,0.52698,0.98748,1.1197,1.09795,0.002872,0.002872,0.002872
74,6907.7,0.86553,0.74923,1.17722,0.82965,0.62838,0.71442,0.5144,1.01715,1.137,1.11842,0.002773,0.002773,0.002773
75,7002.34,0.86181,0.75846,1.17966,0.82247,0.65738,0.72442,0.53029,0.99648,1.13445,1.10099,0.002674,0.002674,0.002674
76,7095.28,0.85552,0.72532,1.16797,0.82265,0.64865,0.71808,0.5418,0.96255,1.10748,1.10369,0.002575,0.002575,0.002575
77,7187.45,0.8603,0.72239,1.17149,0.83743,0.66132,0.73974,0.52882,1.00012,1.13334,1.11591,0.002476,0.002476,0.002476
78,7279.46,0.84709,0.72565,1.15989,0.87391,0.64865,0.73055,0.54038,0.95574,1.08329,1.08689,0.002377,0.002377,0.002377
79,7370.94,0.85074,0.71364,1.16545,0.85986,0.66331,0.72863,0.55116,0.96645,1.10813,1.09864,0.002278,0.002278,0.002278
80,7463.2,0.84836,0.7194,1.1631,0.80708,0.67843,0.73456,0.54597,0.98048,1.06763,1.12559,0.002179,0.002179,0.002179
81,7558.09,0.85304,0.70433,1.16073,0.83349,0.6426,0.71908,0.55135,0.96797,1.06591,1.08633,0.00208,0.00208,0.00208
82,7651.92,0.84149,0.70963,1.1578,0.76624,0.65541,0.71218,0.5311,1.00952,1.12807,1.1169,0.001981,0.001981,0.001981
83,7745.48,0.83905,0.71472,1.15417,0.86359,0.64865,0.73083,0.53485,0.9851,1.08337,1.08747,0.001882,0.001882,0.001882
84,7838.04,0.83722,0.70761,1.15813,0.81643,0.66892,0.73544,0.5337,0.97248,1.09556,1.08231,0.001783,0.001783,0.001783
85,7930.74,0.83402,0.6878,1.15616,0.81464,0.65541,0.72254,0.53636,0.98165,1.06244,1.05957,0.001684,0.001684,0.001684
86,8022.18,0.82484,0.69512,1.14673,0.84782,0.63514,0.73489,0.56068,0.9608,1.05864,1.08132,0.001585,0.001585,0.001585
87,8115.24,0.82783,0.69959,1.1532,0.869,0.64865,0.74306,0.55551,0.97353,1.0578,1.08263,0.001486,0.001486,0.001486
88,8207.22,0.82263,0.6834,1.14655,0.8414,0.64523,0.74087,0.55144,0.95484,1.04614,1.0696,0.001387,0.001387,0.001387
89,8299.3,0.82094,0.68679,1.14411,0.86451,0.65541,0.75426,0.55114,0.96287,1.05386,1.08846,0.001288,0.001288,0.001288
90,8392.1,0.81236,0.68427,1.14135,0.82173,0.67568,0.75708,0.55792,0.96718,1.02868,1.07813,0.001189,0.001189,0.001189
91,8479.86,0.70665,0.68972,1.14931,0.83321,0.66216,0.7446,0.55188,0.95544,1.03574,1.08338,0.00109,0.00109,0.00109
92,8566.79,0.69219,0.65695,1.13987,0.88476,0.62253,0.75493,0.55958,0.9318,1.03618,1.08192,0.000991,0.000991,0.000991
93,8653.22,0.67484,0.64272,1.12771,0.90471,0.64148,0.75998,0.56642,0.90585,1.01716,1.06077,0.000892,0.000892,0.000892
94,8738.64,0.69244,0.63309,1.14267,0.85268,0.66487,0.77167,0.56944,0.92013,0.96737,1.05904,0.000793,0.000793,0.000793
95,8825.2,0.67374,0.63018,1.13003,0.88387,0.64189,0.76149,0.56485,0.92198,0.98386,1.06751,0.000694,0.000694,0.000694
96,8911.94,0.67093,0.61775,1.12825,0.82323,0.65541,0.74485,0.56302,0.93184,0.98885,1.07528,0.000595,0.000595,0.000595
97,8997.29,0.65688,0.60921,1.12339,0.85098,0.66892,0.76401,0.57213,0.92106,0.96714,1.05796,0.000496,0.000496,0.000496
98,9083.46,0.65781,0.60819,1.11697,0.896,0.64035,0.76599,0.56498,0.91694,0.99411,1.06131,0.000397,0.000397,0.000397
99,9169.56,0.64911,0.61178,1.11327,0.78899,0.70946,0.76713,0.56455,0.92003,0.982,1.06542,0.000298,0.000298,0.000298
100,9254.62,0.64402,0.60688,1.11291,0.83179,0.66892,0.75524,0.56667,0.91225,0.99919,1.059,0.000199,0.000199,0.000199
